代码,名称,行业名称
002815,崇达技术,印制电路板
301132,满坤科技,印制电路板
603228,景旺电子,印制电路板
603920,世运电路,印制电路板
688183,生益电子,印制电路板
002579,中京电子,印制电路板
920060,万源通,印制电路板
603328,依顿电子,印制电路板
301282,金禄电子,印制电路板
000681,视觉中国,数字媒体
603466,风语筑,数字媒体
301313,凡拓数创,数字媒体
300860,锋尚文化,会展服务
300795,米奥会展,会展服务
600826,兰生股份,会展服务
600598,北大荒,粮食种植
601952,苏垦农发,粮食种植
600185,珠免集团,旅游零售Ⅱ
601888,中国中免,旅游零售Ⅱ
301049,超越科技,固废治理
300854,中兰环保,固废治理
002266,浙富控股,固废治理
000546,金圆股份,固废治理
688370,丛麟科技,固废治理
601827,三峰环境,固废治理
603568,伟明环保,固废治理
300614,百川畅银,固废治理
920370,新安洁,固废治理
601033,永兴股份,固废治理
300815,玉禾田,固废治理
301265,华新科技,固废治理
301109,军信股份,固废治理
688679,通源环境,固废治理
601200,上海环境,固废治理
000885,城发环境,固废治理
001230,劲旅环境,固废治理
301305,朗坤科技,固废治理
300140,节能环境,固废治理
300779,惠城环保,固废治理
002672,东江环保,固废治理
301175,中科环保,固废治理
002034,旺能环境,固废治理
603588,高能环境,固废治理
600217,中再资环,固废治理
301500,飞南资源,固废治理
600323,瀚蓝环境,固废治理
002973,侨银股份,固废治理
301068,大地海洋,固废治理
000035,中国天楹,固废治理
300867,圣元环保,固废治理
688178,万德斯,固废治理
601330,绿色动力,固废治理
002210,飞马国际,固废治理
000505,京粮控股,粮油加工
300999,金龙鱼,粮油加工
603182,嘉华股份,粮油加工
200505,京粮B,粮油加工
600127,金健米业,粮油加工
000019,深粮控股,粮油加工
200019,深粮B,粮油加工
002852,道道全,粮油加工
603231,索宝蛋白,粮油加工
000638,*ST万方,粮油加工
002785,万里石,建筑材料
300599,雄塑科技,建筑材料
300234,开尔新材,建筑材料
605318,法狮龙,建筑材料
002066,瑞泰科技,建筑材料
002718,友邦吊顶,建筑材料
001212,中旗新材,建筑材料
002372,伟星新材,建筑材料
920191,瑞尔竞达,建筑材料
300198,*ST纳川,建筑材料
301429,森泰股份,建筑材料
920076,国亮新材,建筑材料
688119,中钢洛耐,建筑材料
301010,晶雪节能,建筑材料
920580,科创新材,建筑材料
300715,凯伦股份,建筑材料
000619,海螺新材,建筑材料
200055,方大Ｂ,建筑材料
603038,华立股份,建筑材料
920792,东和新材,建筑材料
000055,方大集团,建筑材料
002641,公元股份,建筑材料
300737,科顺股份,建筑材料
002392,北京利尔,建筑材料
002043,兔 宝 宝,建筑材料
002247,聚力文化,建筑材料
603856,东宏股份,建筑材料
002791,坚朗五金,建筑材料
002271,东方雨虹,建筑材料
000786,北新建材,建筑材料
002333,罗普斯金,建筑材料
002225,濮耐股份,建筑材料
002457,青龙管业,建筑材料
002088,鲁阳节能,建筑材料
002652,扬子新材,建筑材料
002694,*ST顾地,建筑材料
002149,西部材料,其他小金属
688750,金天钛业,其他小金属
002428,云南锗业,其他小金属
600301,华锡有色,其他小金属
002182,宝武镁业,其他小金属
600456,宝钛股份,其他小金属
600281,华阳新材,其他小金属
000962,东方钽业,其他小金属
301026,浩通科技,其他小金属
002978,安宁股份,其他小金属
000960,锡业股份,其他小金属
002167,东方锆业,其他小金属
600459,贵研铂业,其他小金属
001280,中国铀业,其他小金属
920068,天工股份,其他小金属
600228,*ST返利,门户网站
300295,*ST三六,门户网站
002095,生 意 宝,门户网站
301299,卓创资讯,门户网站
300987,川网传媒,门户网站
300785,值得买,门户网站
603888,新华网,门户网站
300418,昆仑万维,门户网站
603000,人民网,门户网站
300536,农尚环境,基础建设
603717,天域生物,基础建设
300948,冠中生态,基础建设
002663,普邦股份,基础建设
300197,节能铁汉,基础建设
300949,奥雅股份,基础建设
605303,园林股份,基础建设
002775,文科股份,基础建设
301098,金埔园林,基础建设
002200,*ST交投,基础建设
300355,蒙草生态,基础建设
300649,杭州园林,基础建设
603955,大千生态,基础建设
002717,*ST岭南,基础建设
000010,*ST美丽,基础建设
603316,诚邦股份,基础建设
002431,ST棕榈,基础建设
603359,*ST东珠,基础建设
301092,争光股份,基础化工
603188,亚邦股份,基础化工
002068,黑猫股份,基础化工
002054,德美化工,基础化工
001359,平安电工,基础化工
301196,唯科科技,基础化工
603580,*ST艾艾,基础化工
688571,杭华股份,基础化工
603051,鹿山新材,基础化工
603823,百合花,基础化工
600135,乐凯胶片,基础化工
000782,恒申新材,基础化工
605566,福莱蒽特,基础化工
301037,保立佳,基础化工
603505,金石资源,基础化工
300539,横河精密,基础化工
002254,泰和新材,基础化工
301071,力量钻石,基础化工
688585,上纬新材,基础化工
300876,蒙泰高新,基础化工
688087,英科再生,基础化工
000949,新乡化纤,基础化工
920188,悦龙科技,基础化工
301395,仁信新材,基础化工
688300,联瑞新材,基础化工
603980,吉华集团,基础化工
300665,飞鹿股份,基础化工
002361,神剑股份,基础化工
002395,双象股份,基础化工
603110,东方材料,基础化工
920832,齐鲁华信,基础化工
001378,德冠新材,基础化工
600378,昊华科技,基础化工
300717,华信新材,基础化工
300225,*ST金泰,基础化工
688722,同益中,基础化工
301565,中仑新材,基础化工
300230,永利股份,基础化工
688386,泛亚微透,基础化工
001255,博菲电气,基础化工
300218,安利股份,基础化工
000859,国风新材,基础化工
603382,海阳科技,基础化工
603683,晶华新材,基础化工
002064,华峰化学,基础化工
601208,东材科技,基础化工
002407,多氟多,基础化工
300305,裕兴股份,基础化工
688718,唯赛勃,基础化工
002224,三 力 士,基础化工
920665,科强股份,基础化工
001207,联科科技,基础化工
920675,秉扬科技,基础化工
600810,神马股份,基础化工
300343,ST联创,基础化工
301019,宁波色母,基础化工
603879,永悦科技,基础化工
300806,斯迪克,基础化工
688716,中研股份,基础化工
605488,福莱新材,基础化工
300587,天铁科技,基础化工
300767,震安科技,基础化工
603790,雅运股份,基础化工
301618,长联科技,基础化工
920834,三维装备,基础化工
301459,丰茂股份,基础化工
603172,万丰股份,基础化工
603928,兴业股份,基础化工
001335,信凯科技,基础化工
002753,永东股份,基础化工
001296,长江材料,基础化工
605008,长鸿高科,基础化工
920694,XD中裕科,基础化工
301283,聚胶股份,基础化工
601113,华鼎股份,基础化工
920056,能之光,基础化工
301591,肯特股份,基础化工
002319,乐通股份,基础化工
301209,联合化学,基础化工
603681,永冠新材,基础化工
300905,宝丽迪,基础化工
300731,科创新源,基础化工
605166,聚合顺,基础化工
603330,天洋新材,基础化工
301300,远翔新材,基础化工
002381,双箭股份,基础化工
001333,光华股份,基础化工
920971,XD天马新,基础化工
301687,新广益,基础化工
605086,龙高股份,基础化工
002585,双星新材,基础化工
301036,双乐股份,基础化工
603310,巍华新材,基础化工
300320,海达股份,基础化工
600160,巨化股份,基础化工
001325,元创股份,基础化工
002326,永太科技,基础化工
002669,康达新材,基础化工
301683,慧谷新材,基础化工
920175,东方碳素,基础化工
605020,永和股份,基础化工
000420,吉林化纤,基础化工
603991,至正股份,基础化工
603150,万朗磁塑,基础化工
603688,石英股份,基础化工
300920,润阳科技,基础化工
300180,华峰超纤,基础化工
301090,华润材料,基础化工
603062,麦加芯彩,基础化工
688157,松井股份,基础化工
001369,双欣材料,基础化工
002825,纳尔股份,基础化工
300522,世名科技,基础化工
600352,浙江龙盛,基础化工
002915,中欣氟材,基础化工
002632,道明光学,基础化工
300107,建新股份,基础化工
301585,蓝宇股份,基础化工
002522,浙江众成,基础化工
000973,佛塑科技,基础化工
603033,三维股份,基础化工
920225,利通科技,基础化工
603379,三美股份,基础化工
301555,惠柏新材,基础化工
301216,万凯新材,基础化工
600063,皖维高新,基础化工
605183,确成股份,基础化工
300980,祥源新材,基础化工
300487,蓝晓科技,基础化工
002442,龙星科技,基础化工
000565,渝三峡Ａ,基础化工
000920,沃顿科技,基础化工
920098,科隆新材,基础化工
688295,中复神鹰,基础化工
301237,和顺科技,基础化工
920028,新恒泰,基础化工
300758,七彩化学,基础化工
603826,坤彩科技,基础化工
603612,索通发展,基础化工
002108,沧州明珠,基础化工
920077,吉林碳谷,基础化工
688129,东来技术,基础化工
300067,安诺其,基础化工
002440,闰土股份,基础化工
002263,大东南,基础化工
300798,锦鸡股份,基础化工
605589,圣泉集团,基础化工
920719,宁新新材,基础化工
300243,瑞丰高材,基础化工
688323,瑞华泰,基础化工
000677,恒天海龙,基础化工
600515,海南机场,机场
000089,深圳机场,机场
600897,厦门空港,机场
600009,上海机场,机场
600004,白云机场,机场
000567,海德股份,多元金融
001236,弘业期货,多元金融
603093,南华期货,多元金融
600927,永安期货,多元金融
603123,翠微股份,多元金融
002961,瑞达期货,多元金融
300773,拉卡拉,多元金融
000532,华金资本,多元金融
002647,仁东控股,多元金融
000935,四川双马,多元金融
600053,*ST九鼎,多元金融
603551,奥普科技,厨卫电器
603366,日出东方,厨卫电器
002543,万和电气,厨卫电器
301198,喜悦智行,塑料包装
002735,王子新材,塑料包装
002014,永新股份,塑料包装
920204,沪江材料,塑料包装
000659,珠海中富,塑料包装
920274,宏裕包材,塑料包装
600210,紫江企业,塑料包装
003018,金富科技,塑料包装
600833,第一医药,医药商业
301408,华人健康,医药商业
605266,健之佳,医药商业
002727,一心堂,医药商业
603883,老百姓,医药商业
603939,益丰药房,医药商业
301017,漱玉平民,医药商业
603233,大参林,医药商业
002591,恒大高新,其他化学制品
002453,华软科技,其他化学制品
001218,丽臣实业,其他化学制品
301286,侨源股份,其他化学制品
920033,康普化学,其他化学制品
301373,凌玮科技,其他化学制品
600500,中化国际,其他化学制品
920519,万德股份,其他化学制品
300405,科隆股份,其他化学制品
605366,宏柏新材,其他化学制品
688659,元琛科技,其他化学制品
688179,阿拉丁,其他化学制品
300169,天晟新材,其他化学制品
603285,键邦股份,其他化学制品
002666,德联集团,其他化学制品
300535,达威股份,其他化学制品
300163,先锋新材,其他化学制品
688625,呈和科技,其他化学制品
603276,恒兴新材,其他化学制品
688065,凯赛生物,其他化学制品
000881,中广核技,其他化学制品
301149,隆华新材,其他化学制品
002809,红墙股份,其他化学制品
603120,肯特催化,其他化学制品
301059,金三江,其他化学制品
301518,长华化学,其他化学制品
002637,赞宇科技,其他化学制品
688267,中触媒,其他化学制品
688398,赛特新材,其他化学制品
603722,阿科力,其他化学制品
603867,新化股份,其他化学制品
300109,新开源,其他化学制品
300910,瑞丰新材,其他化学制品
301212,联盛化学,其他化学制品
688269,凯立新材,其他化学制品
301076,新瀚新材,其他化学制品
603065,宿迁联盛,其他化学制品
603255,鼎际得,其他化学制品
300610,晨化股份,其他化学制品
688199,久日新材,其他化学制品
300214,日科化学,其他化学制品
301100,风光股份,其他化学制品
920099,瑞华技术,其他化学制品
001358,兴欣新材,其他化学制品
300641,正丹股份,其他化学制品
920974,凯大催化,其他化学制品
603217,元利科技,其他化学制品
603004,鼎龙科技,其他化学制品
300072,海新能科,其他化学制品
603948,建业股份,其他化学制品
300801,泰和科技,其他化学制品
688196,卓越新能,其他化学制品
300530,领湃科技,其他化学制品
688350,富淼科技,其他化学制品
002971,和远气体,其他化学制品
300637,扬帆新材,其他化学制品
603010,万盛股份,其他化学制品
600273,嘉化能源,其他化学制品
300596,利安隆,其他化学制品
600165,ST宁科,其他化学制品
300174,元力股份,其他化学制品
301617,博苑股份,其他化学制品
002430,杭氧股份,其他化学制品
688133,泰坦科技,其他化学制品
603125,常青科技,其他化学制品
002549,凯美特气,其他化学制品
920471,美邦科技,其他化学制品
920957,汉维科技,其他化学制品
002802,洪汇新材,其他化学制品
002810,山东赫达,其他化学制品
688357,建龙微纳,其他化学制品
603181,皇马科技,其他化学制品
603334,丰倍生物,其他化学制品
002455,百川股份,其他化学制品
920402,硅烷科技,其他化学制品
603822,ST嘉澳,其他化学制品
920015,锦华新材,其他化学制品
301077,星华新材,其他化学制品
300721,怡达股份,其他化学制品
601727,上海电气,综合电力设备商
600875,东方电气,综合电力设备商
605122,四方新材,水泥
603916,苏博特,水泥
002596,海南瑞泽,水泥
002671,龙泉股份,水泥
603616,韩建河山,水泥
002205,国统股份,水泥
003037,三和管桩,水泥
002398,垒知集团,水泥
002302,西部建设,水泥
603332,苏州龙杰,涤纶
603073,彩蝶实业,涤纶
603225,新凤鸣,涤纶
002998,优彩资源,涤纶
002206,海 利 得,涤纶
603406,天富龙,涤纶
002427,尤夫股份,涤纶
301057,汇隆新材,涤纶
000936,华西股份,涤纶
600370,*ST三房,涤纶
603212,赛伍技术,光伏辅材
002623,亚玛顿,光伏辅材
688680,海优新材,光伏辅材
603381,永臻股份,光伏辅材
688503,聚和材料,光伏辅材
300842,帝科股份,光伏辅材
001269,欧晶科技,光伏辅材
920167,同享科技,光伏辅材
688560,明冠新材,光伏辅材
301266,宇邦新材,光伏辅材
603806,福斯特,光伏辅材
688598,金博股份,光伏辅材
601865,福莱特,光伏辅材
600207,安彩高科,光伏辅材
603628,清源股份,光伏辅材
920007,酉立智能,光伏辅材
003022,联泓新科,光伏辅材
688408,中信博,光伏辅材
002207,*ST准油,油服工程
920088,科力股份,油服工程
600871,石化油服,油服工程
600968,海油发展,油服工程
601808,中海油服,油服工程
002629,仁智股份,油服工程
603619,中曼石油,油服工程
002828,贝肯能源,油服工程
603095,越剑智能,纺织服装设备
002021,中捷资源,纺织服装设备
600843,上工申贝,纺织服装设备
300307,慈星股份,纺织服装设备
900924,上工Ｂ股,纺织服装设备
002722,物产金轮,纺织服装设备
600232,金鹰股份,纺织服装设备
301053,远信工业,纺织服装设备
603337,杰克科技,纺织服装设备
003036,泰坦股份,纺织服装设备
600545,卓郎智能,纺织服装设备
688789,宏华数科,纺织服装设备
600302,标准股份,纺织服装设备
603022,新通联,综合包装
